rayon,year,value
Bərdə rayonu,2010,2.0
Bərdə rayonu,2011,2.0
Bərdə rayonu,2012,2.0
Bərdə rayonu,2013,12.0
Bərdə rayonu,2014,12.0
Bərdə rayonu,2015,12.0
Bərdə rayonu,2016,11.0
Bərdə rayonu,2017,9.0
Bərdə rayonu,2018,9.0
Bərdə rayonu,2019,9.0
Bərdə rayonu,2020,8.0
Bərdə rayonu,2021,7.0
Bərdə rayonu,2022,6.0
Bərdə rayonu,2023,6.0
Bərdə rayonu,2024,7.0
Şuşa rayonu,2021,66.0
Şuşa rayonu,2022,91.0
Şuşa rayonu,2023,104.0
Şuşa rayonu,2024,273.0
Tərtər rayonu,2006,2.0
Tərtər rayonu,2007,2.0
Tərtər rayonu,2008,2.0
Tərtər rayonu,2009,2.0
Tərtər rayonu,2010,2.0
Tərtər rayonu,2011,2.0
Tərtər rayonu,2012,2.0
Tərtər rayonu,2013,2.0
Tərtər rayonu,2014,2.0
Tərtər rayonu,2015,4.0
Tərtər rayonu,2016,2.0
Tərtər rayonu,2017,2.0
Tərtər rayonu,2018,4.0
Tərtər rayonu,2019,4.0
Tərtər rayonu,2020,6.0
Tərtər rayonu,2021,5.0
Tərtər rayonu,2022,8.0
Tərtər rayonu,2023,8.0
Tərtər rayonu,2024,11.0
Qazax-Tovuz iqtisadi rayonu,2006,30.0
Qazax-Tovuz iqtisadi rayonu,2007,31.0
Qazax-Tovuz iqtisadi rayonu,2008,36.0
Qazax-Tovuz iqtisadi rayonu,2009,45.0
Qazax-Tovuz iqtisadi rayonu,2010,48.0
Qazax-Tovuz iqtisadi rayonu,2011,49.0
Qazax-Tovuz iqtisadi rayonu,2012,86.0
Qazax-Tovuz iqtisadi rayonu,2013,94.0
Qazax-Tovuz iqtisadi rayonu,2014,95.0
Qazax-Tovuz iqtisadi rayonu,2015,81.0
Qazax-Tovuz iqtisadi rayonu,2016,141.0
Qazax-Tovuz iqtisadi rayonu,2017,163.0
Qazax-Tovuz iqtisadi rayonu,2018,176.0
Qazax-Tovuz iqtisadi rayonu,2019,194.0
Qazax-Tovuz iqtisadi rayonu,2020,157.0
Qazax-Tovuz iqtisadi rayonu,2021,147.0
Qazax-Tovuz iqtisadi rayonu,2022,145.0
Qazax-Tovuz iqtisadi rayonu,2023,129.0
Qazax-Tovuz iqtisadi rayonu,2024,130.0
Ağstafa rayonu,2006,6.0
Ağstafa rayonu,2007,10.0
Ağstafa rayonu,2008,10.0
Ağstafa rayonu,2009,12.0
Ağstafa rayonu,2010,10.0
Ağstafa rayonu,2011,9.0
Ağstafa rayonu,2012,12.0
Ağstafa rayonu,2013,13.0
Ağstafa rayonu,2014,14.0
Ağstafa rayonu,2015,13.0
Ağstafa rayonu,2016,10.0
Ağstafa rayonu,2017,11.0
Ağstafa rayonu,2018,13.0
Ağstafa rayonu,2019,13.0
Ağstafa rayonu,2020,13.0
Ağstafa rayonu,2021,12.0
Ağstafa rayonu,2022,12.0
Ağstafa rayonu,2023,12.0
Ağstafa rayonu,2024,12.0
Gədəbəy rayonu,2006,4.0
Gədəbəy rayonu,2007,4.0
