file,title,indicator,year,value
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İran,2009,329913.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İran,2010,349960.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İran,2011,407576.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İran,2012,283739.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İran,2013,143579.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İran,2014,131179.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İran,2015,149600.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İran,2016,248632.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İran,2017,363528.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İran,2018,241124.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İran,2019,255628.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İran,2020,72783.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İran,2021,125358.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İran,2022,170450.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İran,2023,165214.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İran,2024,210081.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İraq,2008,677.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İraq,2009,476.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İraq,2010,549.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İraq,2011,679.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İraq,2012,917.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İraq,2013,991.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İraq,2014,738.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İraq,2015,2147.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İraq,2016,62983.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İraq,2017,62547.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İraq,2018,67514.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İraq,2019,50723.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İraq,2020,5186.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İraq,2021,1019.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İraq,2022,2153.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İraq,2023,2362.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İraq,2024,5320.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İrlandiya,2008,838.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İrlandiya,2009,757.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İrlandiya,2010,961.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İrlandiya,2011,919.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İrlandiya,2012,969.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İrlandiya,2013,1068.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İrlandiya,2014,1326.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İrlandiya,2015,1443.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İrlandiya,2016,1190.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İrlandiya,2017,1523.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İrlandiya,2018,1514.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İrlandiya,2019,2011.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İrlandiya,2020,319.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İrlandiya,2021,658.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İrlandiya,2022,1137.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İrlandiya,2023,1377.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İrlandiya,2024,1955.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Fələstin dövləti,2008,34.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Fələstin dövləti,2009,42.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Fələstin dövləti,2010,25.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Fələstin dövləti,2011,68.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Fələstin dövləti,2012,53.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Fələstin dövləti,2013,69.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Fələstin dövləti,2014,64.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Fələstin dövləti,2015,53.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Fələstin dövləti,2016,236.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Fələstin dövləti,2017,674.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Fələstin dövləti,2018,1716.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Fələstin dövləti,2019,1383.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Fələstin dövləti,2020,120.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Fələstin dövləti,2021,284.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Fələstin dövləti,2022,956.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Fələstin dövləti,2023,1122.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Fələstin dövləti,2024,1290.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İslandiya,2008,64.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İslandiya,2009,219.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İslandiya,2010,170.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İslandiya,2011,384.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İslandiya,2012,651.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İslandiya,2013,700.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İslandiya,2014,828.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İslandiya,2015,773.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İslandiya,2016,368.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İslandiya,2017,298.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İslandiya,2018,285.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İslandiya,2019,285.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İslandiya,2020,594.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İslandiya,2021,479.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İslandiya,2022,337.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İslandiya,2023,164.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İslandiya,2024,427.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İspaniya,2008,696.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İspaniya,2009,936.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İspaniya,2010,1074.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İspaniya,2011,1388.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İspaniya,2012,1685.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İspaniya,2013,2321.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İspaniya,2014,3000.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İspaniya,2015,3355.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İspaniya,2016,2445.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İspaniya,2017,2903.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İspaniya,2018,3807.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İspaniya,2019,4730.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İspaniya,2020,591.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İspaniya,2021,1208.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İspaniya,2022,2410.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İspaniya,2023,3783.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İspaniya,2024,7603.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsrail,2008,6233.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsrail,2009,6516.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsrail,2010,6346.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsrail,2011,5671.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsrail,2012,6369.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsrail,2013,6989.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsrail,2014,7534.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsrail,2015,8325.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsrail,2016,10814.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsrail,2017,15385.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsrail,2018,40158.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsrail,2019,47056.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsrail,2020,4238.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsrail,2021,6655.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsrail,2022,23933.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsrail,2023,29091.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsrail,2024,28954.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsveç,2008,1385.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsveç,2009,1126.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsveç,2010,1357.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsveç,2011,1274.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsveç,2012,2012.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsveç,2013,1857.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsveç,2014,1874.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsveç,2015,1955.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsveç,2016,2003.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsveç,2017,2616.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsveç,2018,3042.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsveç,2019,3457.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsveç,2020,495.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsveç,2021,781.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsveç,2022,1885.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsveç,2023,2507.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsveç,2024,3316.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsveçrə,2008,1022.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsveçrə,2009,1429.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsveçrə,2010,1227.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsveçrə,2011,1246.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsveçrə,2012,1707.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsveçrə,2013,1600.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsveçrə,2014,1774.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsveçrə,2015,2129.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsveçrə,2016,1672.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsveçrə,2017,1870.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsveçrə,2018,2517.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsveçrə,2019,3215.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsveçrə,2020,377.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsveçrə,2021,1134.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsveçrə,2022,1352.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsveçrə,2023,2006.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İsveçrə,2024,2522.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İtaliya,2008,3762.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İtaliya,2009,4066.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İtaliya,2010,4732.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İtaliya,2011,4857.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İtaliya,2012,6767.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İtaliya,2013,8566.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İtaliya,2014,9605.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İtaliya,2015,10379.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İtaliya,2016,8654.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İtaliya,2017,10133.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İtaliya,2018,11035.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İtaliya,2019,12259.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İtaliya,2020,2820.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İtaliya,2021,3498.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İtaliya,2022,6215.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İtaliya,2023,10058.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,İtaliya,2024,13584.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Kamerun,2008,42.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Kamerun,2009,47.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Kamerun,2010,40.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Kamerun,2011,55.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Kamerun,2012,40.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Kamerun,2013,119.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Kamerun,2014,52.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Kamerun,2015,73.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Kamerun,2016,85.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Kamerun,2017,146.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Kamerun,2018,50.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Kamerun,2019,67.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Kamerun,2020,10.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Kamerun,2021,16.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Kamerun,2022,41.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Kamerun,2023,85.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Kamerun,2024,252.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Kanada,2008,2356.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Kanada,2009,2036.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Kanada,2010,2050.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Kanada,2011,1851.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Kanada,2012,2566.0
002_4.xls,2.4  Azərbaycana gələn əcnəbilər və vətəndaşlığı olmayan şəxslərin ölkələr üzrə ,Kanada,2013,2411.0
